physical_time, physical_step, Observer_1_pressure, Observer_2_pressure, Observer_3_pressure
27.79034,2124,-0.0000004803249,-0.0000004803249,0
27.79743,2125,-0.0000004749708,-0.0000004749708,0
27.80452,2126,-0.0000004715374,-0.0000004715374,0
27.81161,2127,-0.0000004703319,-0.0000004703319,0
27.8187,2128,-0.0000004716586,-0.0000004716586,0
27.82579,2129,-0.0000004660031,-0.0000004660031,0
27.83288,2130,-0.0000004730786,-0.0000004730786,0
27.83997,2131,-0.0000004738951,-0.0000004738951,0
27.84706,2132,-0.0000004711701,-0.0000004711701,0
27.85415,2133,-0.0000004712476,-0.0000004712476,0
27.86124,2134,-0.0000004617964,-0.0000004617964,0
27.86833,2135,-0.0000004629548,-0.0000004629548,0
27.87542,2136,-0.0000004637065,-0.0000004637065,0
27.88251,2137,-0.0000004673144,-0.0000004673144,0
27.8896,2138,-0.0000004649421,-0.0000004649421,0
27.89669,2139,-0.0000004650032,-0.0000004650032,0
27.90378,2140,-0.0000004685116,-0.0000004685116,0
27.91087,2141,-0.0000004631558,-0.0000004631558,0
27.91796,2142,-0.0000004661,-0.0000004661,0
27.92505,2143,-0.0000004735761,-0.0000004735761,0
27.93214,2144,-0.0000004716816,-0.0000004716816,0
27.93923,2145,-0.0000004711876,-0.0000004711876,0
27.94631,2146,-0.000000469272,-0.000000469272,0
27.9534,2147,-0.0000004636449,-0.0000004636449,0
27.96049,2148,-0.0000004658638,-0.0000004658638,0
27.96758,2149,-0.0000004538406,-0.0000004538406,0
27.97467,2150,-0.0000004522883,-0.0000004522883,0
27.98176,2151,-0.0000004457738,-0.0000004457738,0
27.98885,2152,-0.000000442569,-0.000000442569,0
27.99594,2153,-0.0000004487324,-0.0000004487324,0
28.00303,2154,-0.0000004474387,-0.0000004474387,0
28.01012,2155,-0.0000004527316,-0.0000004527316,0
28.01721,2156,-0.0000004491358,-0.0000004491358,0
28.0243,2157,-0.0000004404098,-0.0000004404098,0
28.03139,2158,-0.000000435659,-0.000000435659,0
28.03848,2159,-0.000000425158,-0.000000425158,0
28.04557,2160,-0.0000004249011,-0.0000004249011,0
28.05266,2161,-0.0000004225194,-0.0000004225194,0
28.05975,2162,-0.0000004219356,-0.0000004219356,0
28.06684,2163,-0.0000004244766,-0.0000004244766,0
28.07393,2164,-0.0000004308221,-0.0000004308221,0
28.08102,2165,-0.0000004367689,-0.0000004367689,0
28.08811,2166,-0.0000004403052,-0.0000004403052,0
28.0952,2167,-0.0000004452116,-0.0000004452116,0
28.10229,2168,-0.0000004420853,-0.0000004420853,0
28.10938,2169,-0.0000004461676,-0.0000004461676,0
28.11646,2170,-0.0000004364328,-0.0000004364328,0
28.12355,2171,-0.0000004347847,-0.0000004347847,0
28.13064,2172,-0.0000004328194,-0.0000004328194,0
28.13773,2173,-0.0000004278041,-0.0000004278041,0
28.14482,2174,-0.0000004209112,-0.0000004209112,0
28.15191,2175,-0.0000004160613,-0.0000004160613,0
28.159,2176,-0.0000004123376,-0.0000004123376,0
28.16609,2177,-0.0000004088086,-0.0000004088086,0
28.17318,2178,-0.0000004125307,-0.0000004125307,0
28.18027,2179,-0.000000411501,-0.000000411501,0
28.18736,2180,-0.0000004103872,-0.0000004103872,0
28.19445,2181,-0.0000004094098,-0.0000004094098,0
28.20154,2182,-0.000000400112,-0.000000400112,0
28.20863,2183,-0.0000003910052,-0.0000003910052,0
28.21572,2184,-0.0000003908951,-0.0000003908951,0
28.22281,2185,-0.0000003905399,-0.0000003905399,0
28.2299,2186,-0.0000003888553,-0.0000003888553,0
28.23699,2187,-0.0000003890093,-0.0000003890093,0
28.24408,2188,-0.0000003912978,-0.0000003912978,0
28.25117,2189,-0.0000003890293,-0.0000003890293,0
28.25826,2190,-0.0000003895223,-0.0000003895223,0
28.26535,2191,-0.0000003824942,-0.0000003824942,0
28.27244,2192,-0.0000003768115,-0.0000003768115,0
28.27953,2193,-0.0000003728445,-0.0000003728445,0
28.28661,2194,-0.0000003715311,-0.0000003715311,0
28.2937,2195,-0.0000003666831,-0.0000003666831,0
28.30079,2196,-0.0000003644903,-0.0000003644903,0
28.30788,2197,-0.0000003620935,-0.0000003620935,0
28.31497,2198,-0.0000003603687,-0.0000003603687,0
28.32206,2199,-0.0000003512624,-0.0000003512624,0
28.32915,2200,-0.0000003409738,-0.0000003409738,0
28.33624,2201,-0.0000003337354,-0.0000003337354,0
28.34333,2202,-0.000000326121,-0.000000326121,0
28.35042,2203,-0.0000003240314,-0.0000003240314,0
28.35751,2204,-0.0000003195584,-0.0000003195584,0
28.3646,2205,-0.0000003130075,-0.0000003130075,0
28.37169,2206,-0.0000003073258,-0.0000003073258,0
28.37878,2207,-0.0000003002304,-0.0000003002304,0
28.38587,2208,-0.0000002927639,-0.0000002927639,0
28.39296,2209,-0.0000002857581,-0.0000002857581,0
28.40005,2210,-0.0000002796086,-0.0000002796086,0
28.40714,2211,-0.000000273539,-0.000000273539,0
28.41423,2212,-0.0000002731527,-0.0000002731527,0
28.42132,2213,-0.0000002670911,-0.0000002670911,0
28.42841,2214,-0.0000002642065,-0.0000002642065,0
28.4355,2215,-0.0000002612128,-0.0000002612128,0
28.44259,2216,-0.0000002581508,-0.0000002581508,0
28.44968,2217,-0.0000002553511,-0.0000002553511,0
28.45676,2218,-0.000000251819,-0.000000251819,0
28.46385,2219,-0.0000002484086,-0.0000002484086,0
28.47094,2220,-0.0000002454906,-0.0000002454906,0
28.47803,2221,-0.0000002427491,-0.0000002427491,0
28.48512,2222,-0.0000002359714,-0.0000002359714,0
28.49221,2223,-0.0000002261569,-0.0000002261569,0
28.4993,2224,-0.0000002195462,-0.0000002195462,0
28.50639,2225,-0.0000002190442,-0.0000002190442,0
28.51348,2226,-0.0000002083501,-0.0000002083501,0
28.52057,2227,-0.0000002056554,-0.0000002056554,0
28.52766,2228,-0.0000002018742,-0.0000002018742,0
28.53475,2229,-0.0000001989171,-0.0000001989171,0
28.54184,2230,-0.0000001962312,-0.0000001962312,0
28.54893,2231,-0.0000001907295,-0.0000001907295,0
28.55602,2232,-0.0000001892249,-0.0000001892249,0
28.56311,2233,-0.0000001848464,-0.0000001848464,0
28.5702,2234,-0.0000001775184,-0.0000001775184,0
28.57729,2235,-0.0000001714544,-0.0000001714544,0
28.58438,2236,-0.0000001745193,-0.0000001745193,0
28.59147,2237,-0.0000001666179,-0.0000001666179,0
28.59856,2238,-0.0000001691913,-0.0000001691913,0
28.60565,2239,-0.0000001681139,-0.0000001681139,0
28.61274,2240,-0.0000001800753,-0.0000001800753,0
28.61983,2241,-0.0000001820222,-0.0000001820222,0
28.62691,2242,-0.0000001847157,-0.0000001847157,0
28.634,2243,-0.0000001779226,-0.0000001779226,0
28.64109,2244,-0.0000001780573,-0.0000001780573,0
28.64818,2245,-0.000000180856,-0.000000180856,0
28.65527,2246,-0.000000178432,-0.000000178432,0
28.66236,2247,-0.0000001801827,-0.0000001801827,0
28.66945,2248,-0.0000001794928,-0.0000001794928,0
28.67654,2249,-0.0000001797727,-0.0000001797727,0
28.68363,2250,-0.0000001808406,-0.0000001808406,0
28.69072,2251,-0.0000001798053,-0.0000001798053,0
28.69781,2252,-0.0000001804267,-0.0000001804267,0
28.7049,2253,-0.000000188452,-0.000000188452,0
28.71199,2254,-0.0000001898064,-0.0000001898064,0
28.71908,2255,-0.0000001909373,-0.0000001909373,0
28.72617,2256,-0.0000001908793,-0.0000001908793,0
28.73326,2257,-0.0000001962645,-0.0000001962645,0
28.74035,2258,-0.0000001911122,-0.0000001911122,0
28.74744,2259,-0.0000001964079,-0.0000001964079,0
28.75453,2260,-0.0000001922469,-0.0000001922469,0
28.76162,2261,-0.0000001930106,-0.0000001930106,0
28.76871,2262,-0.0000001861298,-0.0000001861298,0
28.7758,2263,-0.0000001854088,-0.0000001854088,0
28.78289,2264,-0.0000001841781,-0.0000001841781,0
28.78998,2265,-0.000000177656,-0.000000177656,0
28.79706,2266,-0.0000001801001,-0.0000001801001,0
28.80415,2267,-0.0000001793489,-0.0000001793489,0
28.81124,2268,-0.0000001851144,-0.0000001851144,0
28.81833,2269,-0.0000001955512,-0.0000001955512,0
28.82542,2270,-0.0000002045189,-0.0000002045189,0
28.83251,2271,-0.0000002120275,-0.0000002120275,0
28.8396,2272,-0.0000002165529,-0.0000002165529,0
28.84669,2273,-0.0000002147953,-0.0000002147953,0
28.85378,2274,-0.0000002193855,-0.0000002193855,0
28.86087,2275,-0.0000002232202,-0.0000002232202,0
28.86796,2276,-0.0000002273702,-0.0000002273702,0
28.87505,2277,-0.0000002303331,-0.0000002303331,0
28.88214,2278,-0.0000002347356,-0.0000002347356,0
28.88923,2279,-0.0000002434897,-0.0000002434897,0
28.89632,2280,-0.0000002530417,-0.0000002530417,0
28.90341,2281,-0.0000002562638,-0.0000002562638,0
28.9105,2282,-0.0000002715483,-0.0000002715483,0
28.91759,2283,-0.0000002779713,-0.0000002779713,0
28.92468,2284,-0.0000002854755,-0.0000002854755,0
28.93177,2285,-0.0000002887571,-0.0000002887571,0
28.93886,2286,-0.0000002913508,-0.0000002913508,0
28.94595,2287,-0.0000002934209,-0.0000002934209,0
28.95304,2288,-0.0000003031063,-0.0000003031063,0
28.96013,2289,-0.0000002998207,-0.0000002998207,0
28.96721,2290,-0.0000002974152,-0.0000002974152,0
28.9743,2291,-0.0000003044549,-0.0000003044549,0
28.98139,2292,-0.0000003004781,-0.0000003004781,0
28.98848,2293,-0.0000003091514,-0.0000003091514,0
28.99557,2294,-0.0000003049799,-0.0000003049799,0
29.00266,2295,-0.0000003070708,-0.0000003070708,0
29.00975,2296,-0.0000003090412,-0.0000003090412,0
29.01684,2297,-0.0000003104235,-0.0000003104235,0
29.02393,2298,-0.0000003075215,-0.0000003075215,0
29.03102,2299,-0.0000003117337,-0.0000003117337,0
29.03811,2300,-0.000000316206,-0.000000316206,0
29.0452,2301,-0.00000032602,-0.00000032602,0
29.05229,2302,-0.0000003294369,-0.0000003294369,0
29.05938,2303,-0.000000336253,-0.000000336253,0
29.06647,2304,-0.0000003406406,-0.0000003406406,0
29.07356,2305,-0.0000003452682,-0.0000003452682,0
29.08065,2306,-0.0000003593388,-0.0000003593388,0
29.08774,2307,-0.0000003572463,-0.0000003572463,0
29.09483,2308,-0.0000003683383,-0.0000003683383,0
29.10192,2309,-0.0000003676091,-0.0000003676091,0
29.10901,2310,-0.000000368834,-0.000000368834,0
29.1161,2311,-0.0000003807119,-0.0000003807119,0
29.12319,2312,-0.0000003907602,-0.0000003907602,0
29.13028,2313,-0.0000003956715,-0.0000003956715,0
29.13736,2314,-0.0000004039745,-0.0000004039745,0
29.14445,2315,-0.000000408232,-0.000000408232,0
29.15154,2316,-0.0000004163581,-0.0000004163581,0
29.15863,2317,-0.0000004259869,-0.0000004259869,0
29.16572,2318,-0.0000004319241,-0.0000004319241,0
29.17281,2319,-0.0000004357977,-0.0000004357977,0
29.1799,2320,-0.0000004417243,-0.0000004417243,0
29.18699,2321,-0.0000004445381,-0.0000004445381,0
29.19408,2322,-0.0000004433008,-0.0000004433008,0
29.20117,2323,-0.0000004432513,-0.0000004432513,0
29.20826,2324,-0.0000004447863,-0.0000004447863,0
29.21535,2325,-0.000000446524,-0.000000446524,0
29.22244,2326,-0.00000045177,-0.00000045177,0
29.22953,2327,-0.0000004612729,-0.0000004612729,0
29.23662,2328,-0.0000004720055,-0.0000004720055,0
29.24371,2329,-0.0000004704963,-0.0000004704963,0
29.2508,2330,-0.0000004803105,-0.0000004803105,0
29.25789,2331,-0.0000004854505,-0.0000004854505,0
29.26498,2332,-0.0000004861092,-0.0000004861092,0
29.27207,2333,-0.0000004964923,-0.0000004964923,0
29.27916,2334,-0.0000004939591,-0.0000004939591,0
29.28625,2335,-0.0000005046551,-0.0000005046551,0
29.29334,2336,-0.0000005095593,-0.0000005095593,0
29.30043,2337,-0.0000005142371,-0.0000005142371,0
29.30751,2338,-0.0000005163122,-0.0000005163122,0
29.3146,2339,-0.0000005206542,-0.0000005206542,0
29.32169,2340,-0.0000005195205,-0.0000005195205,0
29.32878,2341,-0.0000005159513,-0.0000005159513,0
29.33587,2342,-0.0000005137002,-0.0000005137002,0
29.34296,2343,-0.0000005176279,-0.0000005176279,0
29.35005,2344,-0.0000005195361,-0.0000005195361,0
29.35714,2345,-0.0000005142118,-0.0000005142118,0
29.36423,2346,-0.0000005094224,-0.0000005094224,0
29.37132,2347,-0.0000005000086,-0.0000005000086,0
29.37841,2348,-0.0000005034298,-0.0000005034298,0
29.3855,2349,-0.0000004976447,-0.0000004976447,0
29.39259,2350,-0.0000004928577,-0.0000004928577,0
29.39968,2351,-0.0000004845781,-0.0000004845781,0
29.40677,2352,-0.0000004879865,-0.0000004879865,0
29.41386,2353,-0.0000004802517,-0.0000004802517,0
29.42095,2354,-0.0000004831066,-0.0000004831066,0
29.42804,2355,-0.0000004763166,-0.0000004763166,0
29.43513,2356,-0.0000004738772,-0.0000004738772,0
29.44222,2357,-0.0000004654674,-0.0000004654674,0
29.44931,2358,-0.000000457151,-0.000000457151,0
29.4564,2359,-0.0000004520047,-0.0000004520047,0
29.46349,2360,-0.0000004450492,-0.0000004450492,0
29.47058,2361,-0.0000004407814,-0.0000004407814,0
29.47766,2362,-0.0000004380361,-0.0000004380361,0
29.48475,2363,-0.0000004369637,-0.0000004369637,0
29.49184,2364,-0.0000004347038,-0.0000004347038,0
29.49893,2365,-0.000000430952,-0.000000430952,0
29.50602,2366,-0.0000004287146,-0.0000004287146,0
29.51311,2367,-0.000000426813,-0.000000426813,0
29.5202,2368,-0.0000004225384,-0.0000004225384,0
29.52729,2369,-0.0000004295673,-0.0000004295673,0
29.53438,2370,-0.0000004486598,-0.0000004486598,0
29.54147,2371,-0.0000004559706,-0.0000004559706,0
29.54856,2372,-0.0000004726683,-0.0000004726683,0
29.55565,2373,-0.0000004721922,-0.0000004721922,0
29.56274,2374,-0.0000004750183,-0.0000004750183,0
29.56983,2375,-0.0000004677439,-0.0000004677439,0
29.57692,2376,-0.0000004643791,-0.0000004643791,0
29.58401,2377,-0.0000004539165,-0.0000004539165,0
29.5911,2378,-0.0000004532077,-0.0000004532077,0
29.59819,2379,-0.0000004494724,-0.0000004494724,0
29.60528,2380,-0.0000004476233,-0.0000004476233,0
29.61237,2381,-0.0000004456974,-0.0000004456974,0
29.61946,2382,-0.000000442172,-0.000000442172,0
29.62655,2383,-0.0000004427016,-0.0000004427016,0
29.63364,2384,-0.0000004486459,-0.0000004486459,0
29.64073,2385,-0.0000004517733,-0.0000004517733,0
29.64781,2386,-0.0000004484639,-0.0000004484639,0
29.6549,2387,-0.000000443262,-0.000000443262,0
29.66199,2388,-0.000000438953,-0.000000438953,0
29.66908,2389,-0.0000004375194,-0.0000004375194,0
29.67617,2390,-0.0000004357248,-0.0000004357248,0
29.68326,2391,-0.0000004380147,-0.0000004380147,0
29.69035,2392,-0.0000004338317,-0.0000004338317,0
29.69744,2393,-0.0000004257195,-0.0000004257195,0
29.70453,2394,-0.0000004224877,-0.0000004224877,0
29.71162,2395,-0.0000004173138,-0.0000004173138,0
29.71871,2396,-0.0000004158489,-0.0000004158489,0
29.7258,2397,-0.000000409547,-0.000000409547,0
29.73289,2398,-0.0000004062518,-0.0000004062518,0
29.73998,2399,-0.0000004081164,-0.0000004081164,0
29.74707,2400,-0.0000004116977,-0.0000004116977,0
29.75416,2401,-0.0000004181129,-0.0000004181129,0
29.76125,2402,-0.0000004185513,-0.0000004185513,0
29.76834,2403,-0.0000004205687,-0.0000004205687,0
29.77543,2404,-0.0000004174294,-0.0000004174294,0
29.78252,2405,-0.0000004203048,-0.0000004203048,0
29.78961,2406,-0.000000423185,-0.000000423185,0
29.7967,2407,-0.0000004173279,-0.0000004173279,0
29.80379,2408,-0.0000004143804,-0.0000004143804,0
29.81088,2409,-0.0000004085996,-0.0000004085996,0
29.81796,2410,-0.0000004027599,-0.0000004027599,0
29.82505,2411,-0.0000004026774,-0.0000004026774,0
29.83214,2412,-0.0000003999108,-0.0000003999108,0
29.83923,2413,-0.0000003885388,-0.0000003885388,0
29.84632,2414,-0.0000003769015,-0.0000003769015,0
29.85341,2415,-0.0000003706291,-0.0000003706291,0
29.8605,2416,-0.000000366747,-0.000000366747,0
29.86759,2417,-0.0000003668428,-0.0000003668428,0
29.87468,2418,-0.0000003778968,-0.0000003778968,0
29.88177,2419,-0.0000003768697,-0.0000003768697,0
29.88886,2420,-0.000000388701,-0.000000388701,0
29.89595,2421,-0.000000397088,-0.000000397088,0
29.90304,2422,-0.0000004087028,-0.0000004087028,0
29.91013,2423,-0.0000004185196,-0.0000004185196,0
29.91722,2424,-0.0000004243433,-0.0000004243433,0
29.92431,2425,-0.0000004251307,-0.0000004251307,0
29.9314,2426,-0.0000004156537,-0.0000004156537,0
29.93849,2427,-0.0000004039455,-0.0000004039455,0
29.94558,2428,-0.0000004040725,-0.0000004040725,0
29.95267,2429,-0.0000004022102,-0.0000004022102,0
29.95976,2430,-0.0000004031816,-0.0000004031816,0
29.96685,2431,-0.0000003984364,-0.0000003984364,0
29.97394,2432,-0.0000003933681,-0.0000003933681,0
29.98103,2433,-0.0000003903018,-0.0000003903018,0
29.98811,2434,-0.0000003851614,-0.0000003851614,0
29.9952,2435,-0.0000003784515,-0.0000003784515,0
30.00229,2436,-0.0000003758084,-0.0000003758084,0
30.00938,2437,-0.0000003741847,-0.0000003741847,0
30.01647,2438,-0.000000381204,-0.000000381204,0
30.02356,2439,-0.0000003833647,-0.0000003833647,0
30.03065,2440,-0.0000003847079,-0.0000003847079,0
30.03774,2441,-0.0000003882875,-0.0000003882875,0
30.04483,2442,-0.0000003871561,-0.0000003871561,0
30.05192,2443,-0.0000003860258,-0.0000003860258,0
30.05901,2444,-0.0000003812501,-0.0000003812501,0
30.0661,2445,-0.0000003712898,-0.0000003712898,0
30.07319,2446,-0.0000003603481,-0.0000003603481,0
30.08028,2447,-0.0000003539139,-0.0000003539139,0
30.08737,2448,-0.0000003495316,-0.0000003495316,0
30.09446,2449,-0.0000003390125,-0.0000003390125,0
30.10155,2450,-0.0000003329979,-0.0000003329979,0
30.10864,2451,-0.0000003268546,-0.0000003268546,0
30.11573,2452,-0.0000003271079,-0.0000003271079,0
30.12282,2453,-0.0000003234344,-0.0000003234344,0
30.12991,2454,-0.0000003156703,-0.0000003156703,0
30.137,2455,-0.0000003124762,-0.0000003124762,0
30.14409,2456,-0.0000003070153,-0.0000003070153,0
30.15118,2457,-0.0000002982316,-0.0000002982316,0
30.15826,2458,-0.0000002877973,-0.0000002877973,0
30.16535,2459,-0.0000002757642,-0.0000002757642,0
30.17244,2460,-0.0000002658128,-0.0000002658128,0
30.17953,2461,-0.0000002571151,-0.0000002571151,0
30.18662,2462,-0.0000002499924,-0.0000002499924,0
30.19371,2463,-0.0000002426279,-0.0000002426279,0
30.2008,2464,-0.0000002376319,-0.0000002376319,0
30.20789,2465,-0.0000002327203,-0.0000002327203,0
30.21498,2466,-0.000000227472,-0.000000227472,0
30.22207,2467,-0.0000002224393,-0.0000002224393,0
30.22916,2468,-0.0000002208138,-0.0000002208138,0
30.23625,2469,-0.0000002188105,-0.0000002188105,0
30.24334,2470,-0.000000219314,-0.000000219314,0
30.25043,2471,-0.0000002157102,-0.0000002157102,0
30.25752,2472,-0.000000212229,-0.000000212229,0
30.26461,2473,-0.0000002058065,-0.0000002058065,0
30.2717,2474,-0.0000002012165,-0.0000002012165,0
30.27879,2475,-0.0000001961901,-0.0000001961901,0
30.28588,2476,-0.00000018959,-0.00000018959,0
30.29297,2477,-0.0000001854412,-0.0000001854412,0
30.30006,2478,-0.000000182301,-0.000000182301,0
30.30715,2479,-0.0000001726968,-0.0000001726968,0
30.31424,2480,-0.0000001733391,-0.0000001733391,0
30.32133,2481,-0.0000001686276,-0.0000001686276,0
30.32841,2482,-0.0000001702949,-0.0000001702949,0
30.3355,2483,-0.0000001748167,-0.0000001748167,0
30.34259,2484,-0.0000001758964,-0.0000001758964,0
30.34968,2485,-0.000000176409,-0.000000176409,0
30.35677,2486,-0.0000001748502,-0.0000001748502,0
30.36386,2487,-0.0000001789757,-0.0000001789757,0
30.37095,2488,-0.0000001728293,-0.0000001728293,0
30.37804,2489,-0.0000001730593,-0.0000001730593,0
30.38513,2490,-0.0000001712683,-0.0000001712683,0
30.39222,2491,-0.000000172347,-0.000000172347,0
30.39931,2492,-0.0000001723826,-0.0000001723826,0
30.4064,2493,-0.0000001724768,-0.0000001724768,0
30.41349,2494,-0.0000001697207,-0.0000001697207,0
30.42058,2495,-0.0000001697178,-0.0000001697178,0
30.42767,2496,-0.0000001711556,-0.0000001711556,0
30.43476,2497,-0.0000001697448,-0.0000001697448,0
30.44185,2498,-0.0000001709966,-0.0000001709966,0
30.44894,2499,-0.000000173568,-0.000000173568,0
30.45603,2500,-0.0000001748318,-0.0000001748318,0
30.46312,2501,-0.0000001792516,-0.0000001792516,0
30.47021,2502,-0.0000001715202,-0.0000001715202,0
30.4773,2503,-0.0000001744961,-0.0000001744961,0
30.48439,2504,-0.0000001796385,-0.0000001796385,0
30.49148,2505,-0.0000001823882,-0.0000001823882,0
30.49856,2506,-0.0000001888713,-0.0000001888713,0
30.50565,2507,-0.0000001989601,-0.0000001989601,0
30.51274,2508,-0.0000002021656,-0.0000002021656,0
30.51983,2509,-0.0000002054862,-0.0000002054862,0
30.52692,2510,-0.0000002118147,-0.0000002118147,0
30.53401,2511,-0.0000002117975,-0.0000002117975,0
30.5411,2512,-0.0000002198334,-0.0000002198334,0
30.54819,2513,-0.0000002247553,-0.0000002247553,0
30.55528,2514,-0.0000002271502,-0.0000002271502,0
30.56237,2515,-0.0000002367563,-0.0000002367563,0
30.56946,2516,-0.0000002377462,-0.0000002377462,0
30.57655,2517,-0.0000002490596,-0.0000002490596,0
30.58364,2518,-0.000000249464,-0.000000249464,0
30.59073,2519,-0.0000002566884,-0.0000002566884,0
30.59782,2520,-0.0000002571172,-0.0000002571172,0
30.60491,2521,-0.0000002654077,-0.0000002654077,0
30.612,2522,-0.000000267824,-0.000000267824,0
30.61909,2523,-0.0000002708395,-0.0000002708395,0
30.62618,2524,-0.0000002685149,-0.0000002685149,0
30.63327,2525,-0.0000002734163,-0.0000002734163,0
30.64036,2526,-0.0000002825446,-0.0000002825446,0
30.64745,2527,-0.0000002858543,-0.0000002858543,0
30.65454,2528,-0.000000296708,-0.000000296708,0
30.66163,2529,-0.0000003049187,-0.0000003049187,0
30.66871,2530,-0.0000003097494,-0.0000003097494,0
30.6758,2531,-0.0000003111257,-0.0000003111257,0
30.68289,2532,-0.0000003169354,-0.0000003169354,0
30.68998,2533,-0.0000003188553,-0.0000003188553,0
30.69707,2534,-0.0000003290291,-0.0000003290291,0
30.70416,2535,-0.0000003340717,-0.0000003340717,0
30.71125,2536,-0.0000003353648,-0.0000003353648,0
30.71834,2537,-0.0000003387761,-0.0000003387761,0
30.72543,2538,-0.0000003455744,-0.0000003455744,0
30.73252,2539,-0.000000346294,-0.000000346294,0
30.73961,2540,-0.0000003453165,-0.0000003453165,0
30.7467,2541,-0.0000003508271,-0.0000003508271,0
30.75379,2542,-0.000000357785,-0.000000357785,0
30.76088,2543,-0.000000360282,-0.000000360282,0
30.76797,2544,-0.0000003637422,-0.0000003637422,0
30.77506,2545,-0.0000003664506,-0.0000003664506,0
30.78215,2546,-0.000000365817,-0.000000365817,0
30.78924,2547,-0.0000003723384,-0.0000003723384,0
30.79633,2548,-0.0000003721598,-0.0000003721598,0
30.80342,2549,-0.0000003774996,-0.0000003774996,0
30.81051,2550,-0.0000003876357,-0.0000003876357,0
30.8176,2551,-0.0000003884838,-0.0000003884838,0
30.82469,2552,-0.0000003982711,-0.0000003982711,0
30.83178,2553,-0.0000003980803,-0.0000003980803,0
30.83886,2554,-0.0000004065765,-0.0000004065765,0
30.84595,2555,-0.0000004195555,-0.0000004195555,0
30.85304,2556,-0.0000004092062,-0.0000004092062,0
30.86013,2557,-0.0000004290913,-0.0000004290913,0
30.86722,2558,-0.0000004302058,-0.0000004302058,0
30.87431,2559,-0.0000004361889,-0.0000004361889,0
30.8814,2560,-0.0000004487197,-0.0000004487197,0
30.88849,2561,-0.0000004521742,-0.0000004521742,0
30.89558,2562,-0.0000004578651,-0.0000004578651,0
30.90267,2563,-0.0000004505947,-0.0000004505947,0
30.90976,2564,-0.0000004644513,-0.0000004644513,0
30.91685,2565,-0.0000004720268,-0.0000004720268,0
30.92394,2566,-0.0000004679125,-0.0000004679125,0
30.93103,2567,-0.0000004708851,-0.0000004708851,0
30.93812,2568,-0.0000004708952,-0.0000004708952,0
30.94521,2569,-0.0000004796613,-0.0000004796613,0
30.9523,2570,-0.0000004837714,-0.0000004837714,0
30.95939,2571,-0.0000004915318,-0.0000004915318,0
30.96648,2572,-0.0000004969517,-0.0000004969517,0
30.97357,2573,-0.00000049804,-0.00000049804,0
30.98066,2574,-0.0000005057572,-0.0000005057572,0
30.98775,2575,-0.000000517769,-0.000000517769,0
30.99484,2576,-0.0000005257496,-0.0000005257496,0
31.00193,2577,-0.0000005264154,-0.0000005264154,0
31.00901,2578,-0.0000005276665,-0.0000005276665,0
31.0161,2579,-0.0000005381347,-0.0000005381347,0
31.02319,2580,-0.0000005366144,-0.0000005366144,0
31.03028,2581,-0.0000005346328,-0.0000005346328,0
31.03737,2582,-0.0000005423116,-0.0000005423116,0
31.04446,2583,-0.0000005459875,-0.0000005459875,0
31.05155,2584,-0.0000005491204,-0.0000005491204,0
31.05864,2585,-0.0000005517968,-0.0000005517968,0
31.06573,2586,-0.0000005549722,-0.0000005549722,0
31.07282,2587,-0.0000005515031,-0.0000005515031,0
31.07991,2588,-0.0000005477351,-0.0000005477351,0
31.087,2589,-0.000000548812,-0.000000548812,0
31.09409,2590,-0.0000005483767,-0.0000005483767,0
31.10118,2591,-0.0000005455727,-0.0000005455727,0
31.10827,2592,-0.000000545182,-0.000000545182,0
31.11536,2593,-0.0000005476502,-0.0000005476502,0
31.12245,2594,-0.0000005367408,-0.0000005367408,0
31.12954,2595,-0.0000005310147,-0.0000005310147,0
31.13663,2596,-0.0000005223248,-0.0000005223248,0
31.14372,2597,-0.0000005224483,-0.0000005224483,0
31.15081,2598,-0.0000005123843,-0.0000005123843,0
31.1579,2599,-0.0000005064635,-0.0000005064635,0
31.16499,2600,-0.0000005027257,-0.0000005027257,0
31.17208,2601,-0.0000005006184,-0.0000005006184,0
31.17916,2602,-0.0000004954469,-0.0000004954469,0
31.18625,2603,-0.0000004994398,-0.0000004994398,0
31.19334,2604,-0.0000005015621,-0.0000005015621,0
31.20043,2605,-0.0000004983193,-0.0000004983193,0
31.20752,2606,-0.0000004959402,-0.0000004959402,0
31.21461,2607,-0.0000004935545,-0.0000004935545,0
31.2217,2608,-0.0000004929114,-0.0000004929114,0
31.22879,2609,-0.0000004869339,-0.0000004869339,0
31.23588,2610,-0.0000004956045,-0.0000004956045,0
31.24297,2611,-0.000000498599,-0.000000498599,0
31.25006,2612,-0.0000004985404,-0.0000004985404,0
31.25715,2613,-0.0000005017669,-0.0000005017669,0
31.26424,2614,-0.0000004951336,-0.0000004951336,0
31.27133,2615,-0.0000004978862,-0.0000004978862,0
31.27842,2616,-0.0000005001583,-0.0000005001583,0
31.28551,2617,-0.0000005052937,-0.0000005052937,0
31.2926,2618,-0.0000005035988,-0.0000005035988,0
31.29969,2619,-0.0000005030006,-0.0000005030006,0
31.30678,2620,-0.0000005041104,-0.0000005041104,0
31.31387,2621,-0.0000004953264,-0.0000004953264,0
31.32096,2622,-0.0000004947775,-0.0000004947775,0
31.32805,2623,-0.0000005000086,-0.0000005000086,0
31.33514,2624,-0.00000049575,-0.00000049575,0
31.34223,2625,-0.0000004918135,-0.0000004918135,0
